Id,SalePrice
2735,137923.72438851628
2736,142917.84590086492
2737,116232.9038144564
2738,137181.6836603847
2739,146716.6825426206
2740,133099.6105291582
2741,140326.10521003307
2742,142164.23835957923
2743,142164.23835957923
2744,145580.4467323915
2745,131810.69406156606
2746,133428.31088112952
2747,158097.3933014649
2748,122742.0348107286
2749,126017.75453248668
2750,126834.86383865269
2751,119473.90801927897
2752,185301.71435099829
2753,147190.61507941052
2754,197461.56092951723
2755,117565.43846533632
2756,105943.44193944104
2757,83068.77359897946
2758,92680.85781826265
2759,146980.35287059823
2760,135966.12827217803
2761,141193.21864766863
2762,141500.36606634854
2763,178182.805226357
2764,140159.70607657108
2765,231179.45895960534
2766,145882.264772738
2767,86620.63295867023
2768,129323.08522259459
2769,133132.89901428836
2770,131644.17457301964
2771,102038.04894811913
2772,124167.07432672454
2773,157769.2582301441
2774,138899.4817997438
2775,144036.02243136417
2776,132211.59168484365
2777,125292.51226635108
2778,78571.3389581447
2779,135785.6437249558
2780,90803.54885125655
2781,90844.65126029156
2782,95869.30273888799
2783,110534.18058169256
2784,116113.03021719455
2785,148300.29018613612
2786,82358.61199300685
2787,117835.9253181322
2788,87058.63407765726
2789,154984.27370094895
2790,80925.07397005204
2791,116232.9038144564
2792,71183.7068744806
2793,167732.48216704343
2794,106685.48199316768
2795,116339.27972280575
2796,90803.54885125655
2797,200243.00687114833
2798,113103.90542736901
2799,125893.19046844584
2800,75541.79833276941
2801,104110.58908519855
2802,123521.50286361367
2803,157769.2582301441
2804,138237.20069680896
2805,91305.93054626432
2806,92680.85781826265
2807,127118.5213229082
2808,144036.02243136417
2809,128449.01652288176
2810,131575.49211884217
2811,146870.5805149311
2812,137505.93033801526
2813,170517.64342303944
2814,171016.4538842933
2815,89984.11665512904
2816,239073.04703054705
2817,137923.72438851628
2818,123371.0658727101
2819,167732.48216704343
2820,141874.24787005028
2821,103652.90211100758
2822,178332.78190353865
2823,266711.93469403946
2824,171007.4383107411
2825,154977.89366824258
2826,126017.75453248668
2827,143648.40208714723
2828,235309.87371760618
2829,203295.95143315828
2830,218370.7385133839
2831,176721.0562261099
2832,266951.19378685224
2833,265298.7495691772
2834,212475.81616431125
2835,223700.77966777797
2836,197884.40121225992
2837,141500.36606634854
2838,148027.41212140524
2839,198161.0340076589
2840,199162.79300121823
2841,199454.87707351323
2842,216373.1652782448
2843,135091.24832898792
2844,146716.6825426206
2845,102935.06689075663
2846,207559.84325439445
2847,196526.95285491447
2848,210460.42226163408
2849,208112.91230902213
2850,264631.24814141315
2851,238255.98986179644
2852,222172.9066072803
2853,234116.870201531
2854,134978.31275877173
2855,206629.02041129966
2856,198246.00983601992
2857,188834.4075525351
2858,207926.25944612603
2859,145199.5518252998
2860,126834.86383865269
2861,140001.24917322205
2862,198246.00983601992
2863,111642.03334814843
2864,249010.24190542125
2865,135346.7313594015
2866,159667.44277005357
2867,92874.27821893657
2868,115534.51431142738
2869,124403.80676801168
2870,146980.35287059823
2871,113550.91569995042
2872,68569.91941148862
2873,99809.02617499339
2874,145518.69497194828
2875,113900.11060826441
2876,156250.31077186842
2877,142425.0691030071
2878,158470.6946745938
2879,143648.40208714723
2880,102038.04894811913
2881,135060.31300026758
2882,166301.70420403595
2883,158097.3933014649
2884,170377.24241431506
2885,171123.4293390506
2886,198307.60447412336
2887,87596.51547871083
2888,119473.90801927897
2889,57606.96785560502
2890,85558.59534759035
2891,133008.4210233711
2892,63066.93691854103
2893,97248.37431539281
2894,59512.34328235707
2895,293100.072944695
2896,282150.99710603454
2897,217343.24292280854
2898,147292.4914434364
2899,219576.15017149138
2900,144728.5388958387
2901,209115.9468009246
2902,207926.25944612603
2903,302240.3153437161
2904,313507.5003345853
2905,129035.05783572294
2906,180909.07330320196
2907,120379.18352021894
2908,116254.7286545455
2909,147292.4914434364
2910,84506.79762754882
2911,92770.30466273094
2912,134958.5714536879
2913,89984.11665512904
2914,85596.29110127377
2915,85596.29110127377
2916,92874.27821893657
2917,146980.35287059823
2918,115037.33673184288
2919,210875.24457474748
